id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1488950042190876684,WakefieldDavid,"In 2min geht’s los. Der heutige #relichat zu Erklärvideos im Unterricht und darüber hinaus. 
Zum Thema empfehle ich das geniale Lernmodul von @weltentochter und @LenaOhm im #relilab: https://t.co/CapR2sjJ6X https://t.co/OKkqcVjBxm",Wed Feb 02 18:58:48 +0000 2022,02/02/2022 18:58:48,,,,,318384233,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1382741174037909505/bAH9l7pQ_normal.jpg,1377,781,"Zürich/Luzern, Schweiz",http://twitter.com/WakefieldDavid/statuses/1488950042190876684,"{""hashtags"":[{""text"":""relichat"",""indices"":[32,41]},{""text"":""relilab"",""indices"":[173,181]}],""symbols"":[],""user_mentions"":[{""screen_name"":""weltentochter"",""name"":""Elena G. | NDS"",""id"":46194996,""id_str"":""46194996"",""indices"":[142,156]},{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[161,169]}],""urls"":[{""url"":""https://t.co/CapR2sjJ6X"",""expanded_url"":""https://relilab.org/erklaerfilme/"",""display_url"":""relilab.org/erklaerfilme/"",""indices"":[183,206]},{""url"":""https://t.co/OKkqcVjBxm"",""expanded_url"":""https://twitter.com/relilab/status/1488057985872060424"",""display_url"":""twitter.com/relilab/status…"",""indices"":[207,230]}]}"
1488950042190876684,WakefieldDavid,"In 2min geht’s los. Der heutige #relichat zu Erklärvideos im Unterricht und darüber hinaus. 
Zum Thema empfehle ich das geniale Lernmodul von @weltentochter und @LenaOhm im #relilab: https://t.co/CapR2sjJ6X https://t.co/OKkqcVjBxm",Wed Feb 02 18:58:48 +0000 2022,02/02/2022 18:58:48,,,,,318384233,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1382741174037909505/bAH9l7pQ_normal.jpg,1377,781,"Zürich/Luzern, Schweiz",http://twitter.com/WakefieldDavid/statuses/1488950042190876684,"{""hashtags"":[{""text"":""relichat"",""indices"":[32,41]},{""text"":""relilab"",""indices"":[173,181]}],""symbols"":[],""user_mentions"":[{""screen_name"":""weltentochter"",""name"":""Elena G. | NDS"",""id"":46194996,""id_str"":""46194996"",""indices"":[142,156]},{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[161,169]}],""urls"":[{""url"":""https://t.co/CapR2sjJ6X"",""expanded_url"":""https://relilab.org/erklaerfilme/"",""display_url"":""relilab.org/erklaerfilme/"",""indices"":[183,206]},{""url"":""https://t.co/OKkqcVjBxm"",""expanded_url"":""https://twitter.com/relilab/status/1488057985872060424"",""display_url"":""twitter.com/relilab/status…"",""indices"":[207,230]}]}"
1488910816841711623,herrlarbig,@Reli_mit_Rene Für mich in diesem Zusammenhang war im Studium dieser Band sehr erhellend. Und hin und wieder schmökere ich darin und schaue mir die Bilder an. Da wird z. B. auch der Weg von ägyptischen Totenporträts hin zu den Ikonen überzeugend nachgezeichnet. #relichat https://t.co/CKkG9RCJ0H,Wed Feb 02 16:22:56 +0000 2022,02/02/2022 16:22:56,,,980557323860049922,Reli_mit_Rene,16905397,1488529257257185287,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1075507209331752962/24O4fkfI_normal.jpg,19186,9409,"Frankfurt am Main, Deutschland",http://twitter.com/herrlarbig/statuses/1488910816841711623,"{""hashtags"":[{""text"":""relichat"",""indices"":[262,271]}],""symbols"":[],""user_mentions"":[{""screen_name"":""Reli_mit_Rene"",""name"":""René"",""id"":980557323860049900,""id_str"":""980557323860049922"",""indices"":[0,14]}],""urls"":[],""media"":[{""id"":1488910346719006700,""id_str"":""1488910346719006721"",""indices"":[272,295],""media_url"":""http://pbs.twimg.com/media/FKmsEl6XEAEMkfK.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FKmsEl6XEAEMkfK.jpg"",""url"":""https://t.co/CKkG9RCJ0H"",""display_url"":""pic.twitter.com/CKkG9RCJ0H"",""expanded_url"":""https://twitter.com/herrlarbig/status/1488910816841711623/photo/1"",""type"":""photo"",""sizes"":{""small"":{""w"":510,""h"":680,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":900,""h"":1200,""resize"":""fit""},""large"":{""w"":1536,""h"":2048,""resize"":""fit""}}}]}"
1488905631717376006,rpi_material,"Abschied von der Schule in Corona-Zeiten – würdig(end)e und ermutigende Formate  #relichat #relilab

https://t.co/FxCktsUFif",Wed Feb 02 16:02:19 +0000 2022,02/02/2022 16:02:19,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488905631717376006,"{""hashtags"":[{""text"":""relichat"",""indices"":[81,90]},{""text"":""relilab"",""indices"":[91,99]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/FxCktsUFif"",""expanded_url"":""https://material.rpi-virtuell.de/material/abschied-von-der-schule-in-corona-zeiten-wuerdigende-und-ermutigende-formate/"",""display_url"":""material.rpi-virtuell.de/material/absch…"",""indices"":[101,124]}]}"
1488905532694048775,rpi_material,"Anfangsunterricht im Fach Katholische Religionslehre  #relichat #relilab

https://t.co/5AvtWz3Sum",Wed Feb 02 16:01:56 +0000 2022,02/02/2022 16:01:56,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488905532694048775,"{""hashtags"":[{""text"":""relichat"",""indices"":[54,63]},{""text"":""relilab"",""indices"":[64,72]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/5AvtWz3Sum"",""expanded_url"":""https://material.rpi-virtuell.de/material/anfangsunterricht-im-fach-katholische-religionslehre/"",""display_url"":""material.rpi-virtuell.de/material/anfan…"",""indices"":[74,97]}]}"
1488905530542379012,herrlarbig,Mittelbau war ich da auch einmal. Das waren schöne Jahre. Jetzt sind an der @goetheuni bei den kath. Theologen gleich drei Mittelbaustellen frei. Keine Stellen für immer; mir hat die Zeit dort gut getan. Also. Bewerbt euch (wenn es passt). #relichat https://t.co/3TJya5IrjV,Wed Feb 02 16:01:55 +0000 2022,02/02/2022 16:01:55,,,,,16905397,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1075507209331752962/24O4fkfI_normal.jpg,19186,9409,"Frankfurt am Main, Deutschland",http://twitter.com/herrlarbig/statuses/1488905530542379012,"{""hashtags"":[{""text"":""relichat"",""indices"":[240,249]}],""symbols"":[],""user_mentions"":[{""screen_name"":""goetheuni"",""name"":""Goethe-Universität"",""id"":38180826,""id_str"":""38180826"",""indices"":[76,86]}],""urls"":[{""url"":""https://t.co/3TJya5IrjV"",""expanded_url"":""https://twitter.com/VieraPirker/status/1488826190236467202"",""display_url"":""twitter.com/VieraPirker/st…"",""indices"":[250,273]}]}"
1488905527908315138,rpi_material,"Evolution oder Schöpfung - woran können wir glauben?  #relichat #relilab

https://t.co/dfN2nzOgE5",Wed Feb 02 16:01:55 +0000 2022,02/02/2022 16:01:55,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488905527908315138,"{""hashtags"":[{""text"":""relichat"",""indices"":[54,63]},{""text"":""relilab"",""indices"":[64,72]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/dfN2nzOgE5"",""expanded_url"":""https://material.rpi-virtuell.de/material/evolution-oder-schoepfung-woran-koennen-wir-glauben/"",""display_url"":""material.rpi-virtuell.de/material/evolu…"",""indices"":[74,97]}]}"
1488905501916205060,rpi_material,"Die Kraft der Stille  #relichat #relilab

https://t.co/GrhTUtyzRt",Wed Feb 02 16:01:48 +0000 2022,02/02/2022 16:01:48,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488905501916205060,"{""hashtags"":[{""text"":""relichat"",""indices"":[22,31]},{""text"":""relilab"",""indices"":[32,40]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/GrhTUtyzRt"",""expanded_url"":""https://material.rpi-virtuell.de/material/die-kraft-der-stille/"",""display_url"":""material.rpi-virtuell.de/material/die-k…"",""indices"":[42,65]}]}"
1488905321217146883,rpi_material,"Konfimaterial: Hunger nach Gerechtigkeit  #evangelisch #relichat #relilab

https://t.co/4XuV56rLO1",Wed Feb 02 16:01:05 +0000 2022,02/02/2022 16:01:05,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488905321217146883,"{""hashtags"":[{""text"":""evangelisch"",""indices"":[42,54]},{""text"":""relichat"",""indices"":[55,64]},{""text"":""relilab"",""indices"":[65,73]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/4XuV56rLO1"",""expanded_url"":""https://material.rpi-virtuell.de/material/konfimaterial-hunger-nach-gerechtigkeit/"",""display_url"":""material.rpi-virtuell.de/material/konfi…"",""indices"":[75,98]}]}"
1488905297892622336,rpi_material,"Die Apostelgeschichte  #relichat #relilab

https://t.co/o2XiETPont",Wed Feb 02 16:01:00 +0000 2022,02/02/2022 16:01:00,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488905297892622336,"{""hashtags"":[{""text"":""relichat"",""indices"":[23,32]},{""text"":""relilab"",""indices"":[33,41]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/o2XiETPont"",""expanded_url"":""https://material.rpi-virtuell.de/material/die-apostelgeschichte-2/"",""display_url"":""material.rpi-virtuell.de/material/die-a…"",""indices"":[43,66]}]}"
1488905287784353793,rpi_material,"Sexualität - sex und so  #relichat #relilab

https://t.co/x9pMS1ddaV",Wed Feb 02 16:00:57 +0000 2022,02/02/2022 16:00:57,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488905287784353793,"{""hashtags"":[{""text"":""relichat"",""indices"":[25,34]},{""text"":""relilab"",""indices"":[35,43]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/x9pMS1ddaV"",""expanded_url"":""https://material.rpi-virtuell.de/material/sexualitaet-sex-und-so/"",""display_url"":""material.rpi-virtuell.de/material/sexua…"",""indices"":[45,68]}]}"
1488905287784353793,rpi_material,"Sexualität - sex und so  #relichat #relilab

https://t.co/x9pMS1ddaV",Wed Feb 02 16:00:57 +0000 2022,02/02/2022 16:00:57,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488905287784353793,"{""hashtags"":[{""text"":""relichat"",""indices"":[25,34]},{""text"":""relilab"",""indices"":[35,43]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/x9pMS1ddaV"",""expanded_url"":""https://material.rpi-virtuell.de/material/sexualitaet-sex-und-so/"",""display_url"":""material.rpi-virtuell.de/material/sexua…"",""indices"":[45,68]}]}"
1488824259875151873,reledu_media,"Wir bauen gerade eine Plattform auf, die in interaktiven und modularisierten Lernmodulen die Inhalte der JuLeiCa behandelt. Für die ersten fünf Module suchen wir Tester_innen. Wer hat Interesse? 

https://t.co/vTxjf80xw3

#kidw #wlz #relilab #relichat #jugendarbeit #juleica",Wed Feb 02 10:38:59 +0000 2022,02/02/2022 10:38:59,,,,,3158876935,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1387656590732431365/RYo98HD8_normal.jpg,549,673,"Aschaffenburg, Germany",http://twitter.com/reledu_media/statuses/1488824259875151873,"{""hashtags"":[{""text"":""kidw"",""indices"":[222,227]},{""text"":""wlz"",""indices"":[228,232]},{""text"":""relilab"",""indices"":[233,241]},{""text"":""relichat"",""indices"":[242,251]},{""text"":""jugendarbeit"",""indices"":[252,265]},{""text"":""juleica"",""indices"":[266,274]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/vTxjf80xw3"",""expanded_url"":""https://lernen.josefstal.de/juleica"",""display_url"":""lernen.josefstal.de/juleica"",""indices"":[197,220]}]}"
1488748240195444737,TorstenTraub,RT @susanneposselt: Empfehlung für den Religions- oder Ethik-Unterricht: Der Film  „Masel Tov Cocktail“ greift das Thema #Judentum für Jugendliche greifbar auf. Noch nie zuvor waren meine Schüler:innen so gefesselt und hatten ein derart großes Redebedürfnis! #relichat #twlz https://t.co/5ugxI8m3wv,Wed Feb 02 05:36:54 +0000 2022,02/02/2022 05:36:54,,,,,704082644636725248,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1448561147846746117/XC2q9q-Q_normal.jpg,1374,1405,,http://twitter.com/TorstenTraub/statuses/1488748240195444737,"{""hashtags"":[{""text"":""Judentum"",""indices"":[121,130]}],""symbols"":[],""user_mentions"":[{""screen_name"":""susanneposselt"",""name"":""Susanne Posselt • BW"",""id"":42682049,""id_str"":""42682049"",""indices"":[3,18]}],""urls"":[]}"
1488628292827688968,AM48140718,@relichat Die Frage beschäftigt mich auch.,Tue Feb 01 21:40:17 +0000 2022,01/02/2022 21:40:17,,,834690994650148864,relichat,1255556774083600391,1486418663087345666,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1440051674375069705/yeUxjY2f_normal.jpg,89,159,,http://twitter.com/AM48140718/statuses/1488628292827688968,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""relichat"",""name"":""relichat"",""id"":834690994650148900,""id_str"":""834690994650148864"",""indices"":[0,9]}],""urls"":[]}"
1488559274716549126,Bot_TwLehrerZ,RT @susanneposselt: Empfehlung für den Religions- oder Ethik-Unterricht: Der Film  „Masel Tov Cocktail“ greift das Thema #Judentum für Jugendliche greifbar auf. Noch nie zuvor waren meine Schüler:innen so gefesselt und hatten ein derart großes Redebedürfnis! #relichat #twlz https://t.co/5ugxI8m3wv,Tue Feb 01 17:06:01 +0000 2022,01/02/2022 17:06:01,,,,,1160183215308623873,,"<a href=""https://my.example.placeholder"" rel=""nofollow"">Twitterlehrerzimmer Bot</a>",http://pbs.twimg.com/profile_images/1379090996290592768/bVhrKTED_normal.png,5388,,,http://twitter.com/Bot_TwLehrerZ/statuses/1488559274716549126,"{""hashtags"":[{""text"":""Judentum"",""indices"":[121,130]}],""symbols"":[],""user_mentions"":[{""screen_name"":""susanneposselt"",""name"":""Susanne Posselt • BW"",""id"":42682049,""id_str"":""42682049"",""indices"":[3,18]}],""urls"":[]}"
1488559213584474119,susanneposselt,Empfehlung für den Religions- oder Ethik-Unterricht: Der Film  „Masel Tov Cocktail“ greift das Thema #Judentum für Jugendliche greifbar auf. Noch nie zuvor waren meine Schüler:innen so gefesselt und hatten ein derart großes Redebedürfnis! #relichat #twlz https://t.co/5ugxI8m3wv,Tue Feb 01 17:05:47 +0000 2022,01/02/2022 17:05:47,,,,,42682049,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1396048833034006528/lgs4niR4_normal.jpg,1971,1951,Karlsruhe,http://twitter.com/susanneposselt/statuses/1488559213584474119,"{""hashtags"":[{""text"":""Judentum"",""indices"":[101,110]},{""text"":""relichat"",""indices"":[239,248]},{""text"":""twlz"",""indices"":[249,254]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/5ugxI8m3wv"",""expanded_url"":""https://www.ardmediathek.de/video/Y3JpZDovL3JiYi1vbmxpbmUuZGUvZmlsbXplaXQvMjAyMS0xMi0wNVQwMTo1NTowMF8wYTRhZTYxNC1iZjlmLTQyMTMtYWExMy03NmI3NDY4ZDE3ZmIvbWFzZWwtdG92LWNvY2t0YWls/"",""display_url"":""ardmediathek.de/video/Y3JpZDov…"",""indices"":[255,278]}]}"
1488559213584474119,susanneposselt,Empfehlung für den Religions- oder Ethik-Unterricht: Der Film  „Masel Tov Cocktail“ greift das Thema #Judentum für Jugendliche greifbar auf. Noch nie zuvor waren meine Schüler:innen so gefesselt und hatten ein derart großes Redebedürfnis! #relichat #twlz https://t.co/5ugxI8m3wv,Tue Feb 01 17:05:47 +0000 2022,01/02/2022 17:05:47,,,,,42682049,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1396048833034006528/lgs4niR4_normal.jpg,1971,1951,Karlsruhe,http://twitter.com/susanneposselt/statuses/1488559213584474119,"{""hashtags"":[{""text"":""Judentum"",""indices"":[101,110]},{""text"":""relichat"",""indices"":[239,248]},{""text"":""twlz"",""indices"":[249,254]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/5ugxI8m3wv"",""expanded_url"":""https://www.ardmediathek.de/video/Y3JpZDovL3JiYi1vbmxpbmUuZGUvZmlsbXplaXQvMjAyMS0xMi0wNVQwMTo1NTowMF8wYTRhZTYxNC1iZjlmLTQyMTMtYWExMy03NmI3NDY4ZDE3ZmIvbWFzZWwtdG92LWNvY2t0YWls/"",""display_url"":""ardmediathek.de/video/Y3JpZDov…"",""indices"":[255,278]}]}"
1488543277183819780,rpi_material,"Der Wert der Dinge oder Jeden Tag Wolke 7  #relichat #relilab

https://t.co/0rN4FeCWNK",Tue Feb 01 16:02:27 +0000 2022,01/02/2022 16:02:27,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488543277183819780,"{""hashtags"":[{""text"":""relichat"",""indices"":[43,52]},{""text"":""relilab"",""indices"":[53,61]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/0rN4FeCWNK"",""expanded_url"":""https://material.rpi-virtuell.de/material/der-wert-der-dinge-oder-jeden-tag-wolke-7/"",""display_url"":""material.rpi-virtuell.de/material/der-w…"",""indices"":[63,86]}]}"
1488543253322416131,rpi_material,"fluter: Ökologisch reisen – geht das? (Artikel)  #relichat #relilab

https://t.co/Vfzgrhvi2u",Tue Feb 01 16:02:22 +0000 2022,01/02/2022 16:02:22,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488543253322416131,"{""hashtags"":[{""text"":""relichat"",""indices"":[49,58]},{""text"":""relilab"",""indices"":[59,67]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/Vfzgrhvi2u"",""expanded_url"":""https://material.rpi-virtuell.de/material/fluter-oekologisch-reisen-geht-das-artikel/"",""display_url"":""material.rpi-virtuell.de/material/flute…"",""indices"":[69,92]}]}"
1488543145226903552,rpi_material,"Verschwörungstheorien in Geschichte und Gegenwart  #relichat #relilab

https://t.co/bgrsofbNnZ",Tue Feb 01 16:01:56 +0000 2022,01/02/2022 16:01:56,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488543145226903552,"{""hashtags"":[{""text"":""relichat"",""indices"":[51,60]},{""text"":""relilab"",""indices"":[61,69]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/bgrsofbNnZ"",""expanded_url"":""https://material.rpi-virtuell.de/material/verschwoerungstheorien-in-geschichte-und-gegenwart/"",""display_url"":""material.rpi-virtuell.de/material/versc…"",""indices"":[71,94]}]}"
1488543101694226432,rpi_material,"fluter: Wahrheit (Themenseite)  #relichat #relilab

https://t.co/H8ZbT7rU6w",Tue Feb 01 16:01:45 +0000 2022,01/02/2022 16:01:45,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488543101694226432,"{""hashtags"":[{""text"":""relichat"",""indices"":[32,41]},{""text"":""relilab"",""indices"":[42,50]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/H8ZbT7rU6w"",""expanded_url"":""https://material.rpi-virtuell.de/material/fluter-wahrheit-themenseite/"",""display_url"":""material.rpi-virtuell.de/material/flute…"",""indices"":[52,75]}]}"
1488543091523002372,rpi_material,"Von der Bedeutung der Weltreligionen  #relichat #relilab

https://t.co/cOxvLVQyCW",Tue Feb 01 16:01:43 +0000 2022,01/02/2022 16:01:43,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488543091523002372,"{""hashtags"":[{""text"":""relichat"",""indices"":[38,47]},{""text"":""relilab"",""indices"":[48,56]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/cOxvLVQyCW"",""expanded_url"":""https://material.rpi-virtuell.de/material/von-der-bedeutung-der-weltreligionen/"",""display_url"":""material.rpi-virtuell.de/material/von-d…"",""indices"":[58,81]}]}"
1488543054000754689,rpi_material,"fluter: Nur Mut (Magazin)  #relichat #relilab

https://t.co/U7zBqY7Ijh",Tue Feb 01 16:01:34 +0000 2022,01/02/2022 16:01:34,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488543054000754689,"{""hashtags"":[{""text"":""relichat"",""indices"":[27,36]},{""text"":""relilab"",""indices"":[37,45]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/U7zBqY7Ijh"",""expanded_url"":""https://material.rpi-virtuell.de/material/fluter-nur-mut-magazin/"",""display_url"":""material.rpi-virtuell.de/material/flute…"",""indices"":[47,70]}]}"
1488543043514949632,rpi_material,"fluter: Geschlechter (Magazin)  #relichat #relilab

https://t.co/aaWdiLE9k7",Tue Feb 01 16:01:32 +0000 2022,01/02/2022 16:01:32,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488543043514949632,"{""hashtags"":[{""text"":""relichat"",""indices"":[32,41]},{""text"":""relilab"",""indices"":[42,50]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/aaWdiLE9k7"",""expanded_url"":""https://material.rpi-virtuell.de/material/fluter-geschlechter-magazin/"",""display_url"":""material.rpi-virtuell.de/material/flute…"",""indices"":[52,75]}]}"
1488543008572293129,rpi_material,"fluter: Flucht (Themenseite)  #relichat #relilab

https://t.co/iLFFE8XFb4",Tue Feb 01 16:01:23 +0000 2022,01/02/2022 16:01:23,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488543008572293129,"{""hashtags"":[{""text"":""relichat"",""indices"":[30,39]},{""text"":""relilab"",""indices"":[40,48]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/iLFFE8XFb4"",""expanded_url"":""https://material.rpi-virtuell.de/material/fluter-flucht-themenseite/"",""display_url"":""material.rpi-virtuell.de/material/flute…"",""indices"":[50,73]}]}"
1488543006454079493,rpi_material,"Schriftrollen vom Toten Meer  #relichat #relilab

https://t.co/S9PojXL2PO",Tue Feb 01 16:01:23 +0000 2022,01/02/2022 16:01:23,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488543006454079493,"{""hashtags"":[{""text"":""relichat"",""indices"":[30,39]},{""text"":""relilab"",""indices"":[40,48]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/S9PojXL2PO"",""expanded_url"":""https://material.rpi-virtuell.de/material/schriftrollen-vom-toten-meer/"",""display_url"":""material.rpi-virtuell.de/material/schri…"",""indices"":[50,73]}]}"
1488542979535089668,rpi_material,"fluter: Glück als Schulfach (Artikel)  #relichat #relilab

https://t.co/kEzMues5y4",Tue Feb 01 16:01:16 +0000 2022,01/02/2022 16:01:16,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488542979535089668,"{""hashtags"":[{""text"":""relichat"",""indices"":[39,48]},{""text"":""relilab"",""indices"":[49,57]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/kEzMues5y4"",""expanded_url"":""https://material.rpi-virtuell.de/material/fluter-glueck-als-schulfach-artikel/"",""display_url"":""material.rpi-virtuell.de/material/flute…"",""indices"":[59,82]}]}"
1488542910253518852,rpi_material,"Bewertung nach dem Kompetenzmodell  #relichat #relilab

https://t.co/knYz170erM",Tue Feb 01 16:01:00 +0000 2022,01/02/2022 16:01:00,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488542910253518852,"{""hashtags"":[{""text"":""relichat"",""indices"":[36,45]},{""text"":""relilab"",""indices"":[46,54]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/knYz170erM"",""expanded_url"":""https://material.rpi-virtuell.de/material/bewertung-nach-dem-kompetenzmodell/"",""display_url"":""material.rpi-virtuell.de/material/bewer…"",""indices"":[56,79]}]}"
